"name","address","addressUrl","email","phone","website2","hoursOfOperation","website"
"the-modern-airsoft-park-at-alpine","Browns Road Alpine CA 91901","https://www.google.com/maps/search/?api=1&query=Browns+Road+Alpine+CA+91901","","","modernairsoftpark.com","[{""day"":""Sunday"",""time"":""9:00am -\n\t\t\t\t4:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t4:00pm""}]","http://modernairsoftpark.com/"
"camp-pendeton-airsoft-park","1700 Vandegrift Blvd Oceanside CA 92055","https://www.google.com/maps/search/?api=1&query=1700+Vandegrift+Blvd+Oceanside+CA+92055","info@modernairsoft.com","760-529-4777","modernairsoftpark.com","[{""day"":""Sunday"",""time"":""9:00am -\n\t\t\t\t4:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t4:00pm""}]","http://www.modernairsoftpark.com/"
"the-modern-airsoft-park-at-pendleton","Vandegrift Boulevard Oceanside CA 92055","https://www.google.com/maps/search/?api=1&query=Vandegrift+Boulevard+Oceanside+CA+92055","","760-529-4777","modernairsoftpark.com","[{""day"":""Sunday"",""time"":""9:00am -\n\t\t\t\t4:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t4:00pm""}]","http://modernairsoftpark.com/"
"the-warhouse","2365 South Delno Avenue Fresno CA 93706","https://www.google.com/maps/search/?api=1&query=2365+South+Delno+Avenue+Fresno+CA+93706","","","","[{""day"":""Sunday"",""time"":""8:00am -\n\t\t\t\t2:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""6:00pm -\n\t\t\t\t10:00pm""},{""day"":""Saturday"",""time"":""8:00am -\n\t\t\t\t2:00pm""}]",
"the-wrecking-yard","Pixley CA 93256","https://www.google.com/maps/search/?api=1&query=++Pixley+CA+93256","86gears24@gmail.com","559-759-2336","","[{""day"":""Sunday"",""time"":""9:00am -\n\t\t\t\t5:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t5:00pm""}]",
"us-airsoft-world","4506 Panorama Point Rd Anderson CA 96007","https://www.google.com/maps/search/?api=1&query=4506+Panorama+Point+Rd+Anderson+CA+96007","matt@usairsoft.com","530-365-1000","usairsoft.com","[{""day"":""Sunday"",""time"":""9:00am -\n\t\t\t\t4:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""10:00am -\n\t\t\t\t5:00pm""},{""day"":""Thursday"",""time"":""10:00am -\n\t\t\t\t5:00pm""},{""day"":""Friday"",""time"":""10:00am -\n\t\t\t\t11:00pm""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t4:00pm""}]","http://usairsoft.com/"
"ukau-airsoft","12395 East Stockton Blvd Galt CA 95632","https://www.google.com/maps/search/?api=1&query=12395+East+Stockton+Blvd+Galt+CA+95632","ukausairsoftfield@gmail.com","916-544-1117","ukausairsoftfield.wix.com","[{""day"":""Sunday"",""time"":""9:00am -\n\t\t\t\t5:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t5:00pm""}]","http://ukausairsoftfield.wix.com/home"
"warped-ops","34481 Ridge Route Rd Castaic CA 91384","https://www.google.com/maps/search/?api=1&query=34481+Ridge+Route+Rd+Castaic+CA+91384","warpedopsairsoft@gmail.com","661-450-9401","warpedops.com","[{""day"":""Sunday"",""time"":""9:00am -\n\t\t\t\t4:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t4:00pm""}]","http://warpedops.com/"
"west-coast-adventure-park","7101 Ione Road Sloughhouse CA 95683","https://www.google.com/maps/search/?api=1&query=7101+Ione+Road+Sloughhouse+CA+95683","contact@westcoastnationinc.com","888-984-2627","westcoastadventurepark.com","[{""day"":""Sunday"",""time"":""9:00am -\n\t\t\t\t4:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t4:00pm""}]","http://www.westcoastadventurepark.com/"
"american-paintball-coliseum-indoor","4100 Grape St. Suite 2 Denver CO 80216","https://www.google.com/maps/search/?api=1&query=4100+Grape+St.+Suite+2+Denver+CO+80216","apcpaintball1@gmail.com","303-298-8573","americanpaintballcoliseum.com","[{""day"":""Sunday"",""time"":""11:00am -\n\t\t\t\t6:00pm""},{""day"":""Monday"",""time"":""11:00am -\n\t\t\t\t6:00pm""},{""day"":""Tuesday"",""time"":""11:00am -\n\t\t\t\t6:00pm""},{""day"":""Wednesday"",""time"":""11:00am -\n\t\t\t\t6:00pm""},{""day"":""Thursday"",""time"":""11:00am -\n\t\t\t\t6:00pm""},{""day"":""Friday"",""time"":""11:00am -\n\t\t\t\t6:00pm""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t8:00pm""}]","http://www.americanpaintballcoliseum.com/denver-colorado-airsoft-field"
"dynamic-paintball-and-airsoft","East Jewell Avenue Watkins CO 80137","https://www.google.com/maps/search/?api=1&query=East+Jewell+Avenue+Watkins+CO+80137","dynamicsportsinc@yahoo.com","303-799-9911","dynamicpaintball.com","[{""day"":""Sunday"",""time"":""9:00am -\n\t\t\t\t5:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t5:00pm""}]","https://www.dynamicpaintball.com/"
"faf-flat-acres-farm-airsoft-field","11321 Dransfeldt Rd Parker CO 80134","https://www.google.com/maps/search/?api=1&query=11321+Dransfeldt+Rd+Parker+CO+80134","","888-316-7816","foxairsoft.com","[{""day"":""Sunday"",""time"":""Closed""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""4:00pm -\n\t\t\t\t9:00pm""},{""day"":""Saturday"",""time"":""8:30am -\n\t\t\t\t3:00pm""}]","http://www.foxairsoft.com/"
"go-airheads","4471 County Road 7 Erie CO 80516","https://www.google.com/maps/search/?api=1&query=4471+County+Road+7+Erie+CO+80516","goairheadssales@gmail.com","303-525-2392","goairheads.com","[{""day"":""Sunday"",""time"":""10:00am -\n\t\t\t\t5:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""10:00am -\n\t\t\t\t5:00pm""},{""day"":""Wednesday"",""time"":""10:00am -\n\t\t\t\t5:00pm""},{""day"":""Thursday"",""time"":""10:00am -\n\t\t\t\t5:00pm""},{""day"":""Friday"",""time"":""10:00am -\n\t\t\t\t11:00pm""},{""day"":""Saturday"",""time"":""10:00am -\n\t\t\t\t4:30pm""}]","http://www.goairheads.com/"
"kiowa-creek-airsoft-closed","49100 Old Victory Road Bennett CO 80102","https://www.google.com/maps/search/?api=1&query=49100+Old+Victory+Road+Bennett+CO+80102","","","/us/colorado/fields/555/kiowa-creek-airsoft","[]","https://airsoftc3.com/us/colorado/fields/555/kiowa-creek-airsoft"
"rocky-mountain-combat-inc","68 Cardinal Way Parachute CO 81635","https://www.google.com/maps/search/?api=1&query=68+Cardinal+Way+Parachute+CO+81635","RMtnCombat@gmail.com","844-678-4263","rockymountaincombat.com","[{""day"":""Sunday"",""time"":""Closed""},{""day"":""Monday"",""time"":""9:00am -\n\t\t\t\t9:00pm""},{""day"":""Tuesday"",""time"":""9:00am -\n\t\t\t\t9:00pm""},{""day"":""Wednesday"",""time"":""9:00am -\n\t\t\t\t9:00pm""},{""day"":""Thursday"",""time"":""9:00am -\n\t\t\t\t9:00pm""},{""day"":""Friday"",""time"":""9:00am -\n\t\t\t\t9:00pm""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t9:00pm""}]","https://rockymountaincombat.com/"
"ground-zero-airsoft-field","1254 Wolcott Road Wolcott CT 06716","https://www.google.com/maps/search/?api=1&query=1254+Wolcott+Road+Wolcott+CT+06716","","203-879-7766","groundzeroairsoftusa.com","[{""day"":""Sunday"",""time"":""10:00am -\n\t\t\t\t4:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""Closed""}]","http://www.groundzeroairsoftusa.com/"
"hogans-alley-paintball-llc","North Colony Road Meriden CT 06450","https://www.google.com/maps/search/?api=1&query=North+Colony+Road+Meriden+CT+06450","","203-238-2875","hogansalleypaintball.com","[{""day"":""Sunday"",""time"":""9:00am -\n\t\t\t\t4:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""11:00am -\n\t\t\t\t7:00pm""},{""day"":""Wednesday"",""time"":""11:00am -\n\t\t\t\t7:00pm""},{""day"":""Thursday"",""time"":""11:00am -\n\t\t\t\t7:00pm""},{""day"":""Friday"",""time"":""11:00am -\n\t\t\t\t7:00pm""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t4:00pm""}]","http://www.hogansalleypaintball.com/"
"tactical-airsoft","1220 Kennedy Rd Windsor CT 06095","https://www.google.com/maps/search/?api=1&query=1220+Kennedy+Rd+Windsor+CT+06095","tactairsoft@aol.com","860-731-5700","tacticalairsoftct.com","[{""day"":""Sunday"",""time"":""11:00am -\n\t\t\t\t8:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""11:00am -\n\t\t\t\t8:00pm""},{""day"":""Thursday"",""time"":""11:00am -\n\t\t\t\t8:00pm""},{""day"":""Friday"",""time"":""11:00am -\n\t\t\t\t10:00pm""},{""day"":""Saturday"",""time"":""11:00am -\n\t\t\t\t10:00pm""}]","http://www.tacticalairsoftct.com/"
"911-airsoft","14639 St Johnstown Rd Greenwood DE 19950","https://www.google.com/maps/search/?api=1&query=14639+St+Johnstown+Rd+Greenwood+DE+19950","info@911airsoft.com","","911airsoft.com","[{""day"":""Sunday"",""time"":""Closed""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""8:00am -\n\t\t\t\t4:00pm""}]","http://911airsoft.com/"
"911-airsoft","14639 Saint Johnstown Road Greenwood DE 19950","https://www.google.com/maps/search/?api=1&query=14639+Saint+Johnstown+Road+Greenwood+DE+19950","info@911airsoft.com","302-381-1491","911airsoft.com","[{""day"":""Sunday"",""time"":""Closed""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t5:00pm""}]","http://www.911airsoft.com/index.html"
"airsoft-action-field","23735 French Rd Georgetown DE 19947","https://www.google.com/maps/search/?api=1&query=23735+French+Rd+Georgetown+DE+19947","","626-698-2246","","[{""day"":""Sunday"",""time"":""Closed""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t2:00pm""}]",
"consurgent-airsoft-field","35040 Susan Beach Rd Laurel DE 19956","https://www.google.com/maps/search/?api=1&query=35040+Susan+Beach+Rd+Laurel+DE+19956","","302-858-1124","facebook.com","[]","https://www.facebook.com/ConsurgentLaurelField/"
"weed-wonders","Washington DC","https://www.google.com/maps/search/?api=1&query=+Washington+DC","","","","[]",
"airsoftpanhandle-paintball","Cooper Lane Holt FL 32564","https://www.google.com/maps/search/?api=1&query=Cooper+Lane+Holt+FL+32564","panhandlepaintball@gmail.com","850-889-1035","panhandlepaintball.com","[{""day"":""Sunday"",""time"":""9:00am -\n\t\t\t\t5:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""Closed""}]","https://panhandlepaintball.com/"
"all-systems-go-airsoft","Hurricane Street Palm Bay FL 32908","https://www.google.com/maps/search/?api=1&query=Hurricane+Street+Palm+Bay+FL+32908","","","facebook.com","[{""day"":""Sunday"",""time"":""Closed""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""10:00am -\n\t\t\t\t5:00pm""}]","https://www.facebook.com/ASGAirsoft"
"battalion-airsoft-arena","2253 Dennis St Jacksonville FL 32204","https://www.google.com/maps/search/?api=1&query=2253+Dennis+St+Jacksonville+FL+32204","","904-355-7770","battalionairsoftarena.com","[]","http://www.battalionairsoftarena.com/"
"beaver-bayou-battleground","2170 Longleaf Dr Pensacola FL 32505","https://www.google.com/maps/search/?api=1&query=2170+Longleaf+Dr+Pensacola+FL+32505","","","","[]",
"black-tiger-airsoft","3399 Gina Trail Lithia FL 33547","https://www.google.com/maps/search/?api=1&query=3399+Gina+Trail+Lithia+FL+33547","","813-952-8782","blacktigerairsoft.com","[]","http://blacktigerairsoft.com/"
"clearwater-paintball","2987 Mcmullen Booth Rd Clearwater FL 33761","https://www.google.com/maps/search/?api=1&query=2987+Mcmullen+Booth+Rd+Clearwater+FL+33761","","727-433-3866","clearwaterpaintball.weebly.com","[{""day"":""Sunday"",""time"":""10:00am -\n\t\t\t\t5:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""Closed""}]","http://clearwaterpaintball.weebly.com/"
"combat-zone-sports","","","","","","[]",
"doomsday-airsoft","Fort Myers FL","https://www.google.com/maps/search/?api=1&query=+Fort+Myers+FL","intel@doomsdayairsoft.com","","doomsdayairsoft.com","[]","http://www.doomsdayairsoft.com/"
"dv8-airsoft","3399 Gina Trail Lithia FL 33547","https://www.google.com/maps/search/?api=1&query=3399+Gina+Trail+Lithia+FL+33547","","","airsoftteamdv8.com","[{""day"":""Sunday"",""time"":""Closed""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t6:00pm""}]","http://airsoftteamdv8.com/index.html"
"emerald-coast-airsoft","","","","","","[]",
"evolution-airsoft-field","8400 Robbins Rd Laurel Hill FL 32567","https://www.google.com/maps/search/?api=1&query=8400+Robbins+Rd+Laurel+Hill+FL+32567","","","","[]",
"hog-wild-paintball","250 Grant Road Palm Bay FL 32909","https://www.google.com/maps/search/?api=1&query=250+Grant+Road+Palm+Bay+FL+32909","","321-501-6353","hogwildpaintball.wixsite.com","[{""day"":""Sunday"",""time"":""10:00am -\n\t\t\t\t6:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""10:00am -\n\t\t\t\t6:00pm""}]","http://hogwildpaintball.wixsite.com/hogwild"
"holy-cowz","8620 De Cubellis Rd New Port Richey FL 34654","https://www.google.com/maps/search/?api=1&query=8620+De+Cubellis+Rd+New+Port+Richey+FL+34654","chemgurlie@gmail.com","727-807-3390","","[]",
"indian-river-airsoft","6425 41st St Vero Beach FL 32967","https://www.google.com/maps/search/?api=1&query=6425+41st+St+Vero+Beach+FL+32967","","772-633-5238","","[]",
"invincibles-airsoft-park","2221 SW Del Rio Blvd Port St Lucie FL 34953","https://www.google.com/maps/search/?api=1&query=2221+SW+Del+Rio+Blvd+Port+St+Lucie+FL+34953","amber@invinciblespaintball.com","772-812-0000","invinciblespaintball.com","[]","http://www.invinciblespaintball.com/"
"matrix-paintball-airsoft","20750 Talbot Rd. Miami FL 33177","https://www.google.com/maps/search/?api=1&query=20750+Talbot+Rd.+Miami+FL+33177","","786-458-3130","matrixtactical.com","[]","http://matrixtactical.com/"
"miami-airsoft","7810 NW 98th St. Miami FL 33016","https://www.google.com/maps/search/?api=1&query=7810+NW+98th+St.+Miami+FL+33016","info@MiamiAirSoft.com","305-972-3198","miamiairsoft.com","[{""day"":""Sunday"",""time"":""10:00am -\n\t\t\t\t6:00pm""},{""day"":""Monday"",""time"":""3:00pm -\n\t\t\t\t9:00pm""},{""day"":""Tuesday"",""time"":""3:00pm -\n\t\t\t\t9:00pm""},{""day"":""Wednesday"",""time"":""3:00pm -\n\t\t\t\t9:00pm""},{""day"":""Thursday"",""time"":""3:00pm -\n\t\t\t\t12:22am""},{""day"":""Friday"",""time"":""3:00pm -\n\t\t\t\t11:00pm""},{""day"":""Saturday"",""time"":""10:00am -\n\t\t\t\t6:00pm""}]","http://miamiairsoft.com/"
"op31-airsoft-fl","42630 Neal Rd Punta Gorda FL 33982","https://www.google.com/maps/search/?api=1&query=42630+Neal+Rd+Punta+Gorda+FL+33982","opgames4u@gmail.com","731-326-0852","","[{""day"":""Sunday"",""time"":""Closed""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""11:00am -\n\t\t\t\t5:00pm""}]",
"pandemic-airsoft","1061 Helms Road Bonifay FL 32425","https://www.google.com/maps/search/?api=1&query=1061+Helms+Road+Bonifay+FL+32425","","765-210-0289","Pandemicairsoft.com","[{""day"":""Sunday"",""time"":""9:00am -\n\t\t\t\t5:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t5:00pm""}]","http://pandemicairsoft.com/"
"panhandle-airsoft","741 Airport Road Panama City FL 32405","https://www.google.com/maps/search/?api=1&query=741+Airport+Road+Panama+City+FL+32405","play@lts-tactical.com","850-867-7020","lts-tactical.com","[{""day"":""Sunday"",""time"":""Closed""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""6:00pm -\n\t\t\t\t11:00pm""}]","http://www.lts-tactical.com/1/Airsoft.aspx"
"raptor-airsoft","DeLand FL","https://www.google.com/maps/search/?api=1&query=++DeLand+FL","raptorairsoftfieldandshop@yahoo.com","904-910-3308","raptorairsoft.com","[{""day"":""Sunday"",""time"":""9:00am -\n\t\t\t\t5:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""10:00am -\n\t\t\t\t5:00pm""}]","http://www.raptorairsoft.com/"
